"","CountyName","avg_CO","avg_CO_rate","sum_CO","n","CO_rate2","Customers_Served","avg_CO_rate2","ifelse(avg_CO_rate2 == avg_CO_rate, TRUE, FALSE)","RPL_THEMES","GEOID","X","count_nf","pct_pov","pct_unemp","pct_no_HS","number_over_65","pct_over_65","pct_under_17","pct_with_disability","pct_single_parent","pct_black","pct_asian","pct_white","pct_hispanic","pct_english_def","pct_multi_unit","pct_mobile_home","pct_overcrowded","pct_no_vehicle","pct_over65_alone","pct_insured","pct_own_occ","pct_SS","pct_PA_FS","tot_pop","median_HH_inc","median_home_value","RUCC_2013","X2013.code","Beneficiaries","EDB","count_hosp","EDB_per_65","pct_renter_occ","urban_rural","POP_DENSITY"
"188","Potter",262.413597733711,0.00441617486110113,92632,353,0.00441617486110113,59421.0161479613,0.00441617486110113,FALSE,0.8577,48375,161,10,19.594411897251,2.05098609369277,23.0142377895766,14583,12.1856042248107,27.5180908133763,11.6281745996618,8.41820639927895,9.79160051473169,5.39465548072263,44.0713939535739,38.3199358256597,8.77242330481177,21.8594222337891,7.09895697783828,5.41685443893646,8.1185218566922,32.1058767057533,77.9121336319456,55.1689950428121,25.5768364127986,15.8179360072105,119674,42528,92500,2,3,19082,1260,7,8.64019749022835,44.8310049571879,1,50.86625895
"189","Presidio",20.1841359773371,0.0059280386523216,7125,353,0.0059280386523216,3404.8590370497,0.0059280386523216,TRUE,0.9802,48377,247,0,37.1608336610303,5.55450950856712,46.5880752663795,1683,24.1290322580645,25.9354838709677,21.5197132616487,7.62878489972473,0,1.34767025089606,12.9605734767025,83.741935483871,28.397346907296,14.0742538218879,22.47027420529,9.55564294140779,11.4038537160834,43.7908496732026,73.9498207885305,57.8450648839953,44.2784113252064,31.7341722375147,6975,25098,75100,7,6,1853,60,0,3.5650623885918,42.1549351160047,0,0.698543803
"190","Rains",243.862873201964,0.0420634619520934,86083.5942402934,353,0.0420634619520934,5797.49887157892,0.0420634619520934,FALSE,0.1265,48379,162,1,12.3556581986143,2.16746753910643,14.6210212960843,2893,24.5877953425123,19.4968553459119,20.0974109202769,4.57274826789838,3.52711201767806,0.356960734319225,85.3306136325004,9.11949685534591,1.12761768390907,3.87180437198963,21.4894405335309,3.44110854503464,3.46420323325635,22.6408572416177,80.5690848500385,77.7367205542725,47.3441108545035,11.5935334872979,11766,51579,127900,8,6,3113,176,0,6.08365019011407,22.2632794457275,0,19.79871815
"191","Randall",187.033999330328,0.00282837865514468,66023.0017636058,353,0.00282837865514468,66127.6378218039,0.00282837865514468,FALSE,0.0277,48381,163,3,7.94913847212942,2.38772462210215,7.6547120715013,19659,14.6680494829361,24.0527957262024,11.646649691671,6.07017756990423,2.51742199274768,1.73026129258502,71.6525151836211,21.6308775909152,1.23402625995118,17.9672790421351,6.54419157298236,2.15027637733098,2.67265990402721,25.7286738898215,90.5165355986691,70.8214379720181,27.3077000951629,6.7707384235356,134026,68261,167800,2,3,22789,1260,1,6.40927819319396,29.1785620279819,1,56.74507649
"192","Reagan",359.510704524753,0.247702145056089,126907.278697238,353,0.247702145056089,1451.3830893283,0.247702145056089,TRUE,0.3676,48383,164,1,7.65682656826568,3.8623326959847,17.7931034482759,308,8.17843866171004,32.6872012745619,7.87992495309568,4.24354243542435,0.849707912904939,0.159320233669676,29.7663303239511,68.8263409453001,8.84235020360675,6.015625,23.515625,1.38376383763838,3.87453874538745,19.8051948051948,77.8879656928437,67.4354243542436,18.7269372693727,4.15129151291513,3766,74868,98800,6,6,427,19,1,6.16883116883117,32.5645756457564,0,1.237167947
"193","Real",430.013731190731,0.285227343271521,151794.847110328,353,0.285227343271521,1507.61748946833,0.285227343271521,TRUE,0.3913,48385,165,1,20.7815275310835,0.608365019011407,16.7035888347364,975,28.6091549295775,25.7335680751174,25.2720677146312,2.75310834813499,0.557511737089202,0.0586854460093897,73.0927230046948,26.2617370892019,2.83196979232222,1.2246460007654,26.5212399540758,3.28596802841918,4.70692717584369,22.6666666666667,73.4280532043531,76.4653641207815,58.0817051509769,11.190053285968,3408,35862,113200,9,6,1285,56,0,5.74358974358974,23.5346358792185,0,1.882027713
"194","Red River",376.130313593452,0.0566032391263375,132774.000698489,353,0.0566032391263375,6645.03161654646,0.0566032391263375,TRUE,0.4506,48387,166,2,20.4714890187387,3.45815630866515,14.6284048873445,2975,24.4433489442116,20.0558705118725,18.4566560881911,5.25891597823897,16.7529373099992,0.082162517459535,73.3875605948566,7.2795990469148,0.146135992435313,8.08516760178392,16.4868364264135,0.564174894217207,5.60145073544227,27.4285714285714,85.6355436779689,76.566592786621,42.5146080999396,11.7872254684667,12171,39142,71100,6,6,3488,253,0,8.50420168067227,23.433407213379,0,4.501730816
"195","Reeves",189.974504249292,0.0403317167354287,67061,353,0.0403317167354287,4710.30046887174,0.0403317167354287,TRUE,0.7154,48389,167,1,18.8743604320637,4.66997757129125,30.2571428571429,1961,12.6581461399432,22.1727343144849,11.4851485148515,7.16316088686754,1.3426284533953,1.31680867544539,22.2760134262845,74.6901626646011,13.2332785087719,10.9243697478992,10.3641456582633,5.00284252416146,3.97953382603752,18.5619581845997,79.6332966629996,72.4559408754974,30.4150085275725,12.8197839681637,15492,53311,64800,7,5,2063,96,1,4.89546149923508,27.5440591245026,0,2.269712417
"196","Refugio",303.172804532578,0.0889013835544379,107020,353,0.0889013835544379,3410.21469420589,0.0889013835544379,TRUE,0.7866,48391,168,2,16.2936788378485,3.60551431601273,19.742578368279,1546,21.6375087473758,23.1770468859342,21.5585159719238,7.69532783667059,6.48005598320504,0.293911826452064,41.6375087473758,50.4408677396781,1.68154761904762,4.95712754555198,9.37834941050375,2.7483313702395,7.7345897133883,21.5394566623545,84.1140237788283,72.7522575579113,43.973301923832,15.0372987828818,7145,50076,85600,6,6,1731,90,1,5.82147477360931,27.2477424420887,0,3.580474512
"197","Roberts",0.260623229461756,0.0006466865820097,92,353,0.0006466865820097,403.013201003523,0.0006466865820097,TRUE,0.0198,48393,248,0,7.9734219269103,1.08024691358025,7.32142857142857,206,25.5900621118012,26.9565217391304,16.1490683229814,5.64784053156146,0,0,83.8509316770186,13.2919254658385,0,2.34741784037559,9.38967136150235,2.32558139534884,3.98671096345515,14.5631067961165,89.4409937888199,79.734219269103,43.8538205980066,2.99003322259136,805,68750,133000,9,6,150,11,0,5.33980582524272,20.265780730897,0,0.336355879
"198","Robertson",734.28328611898,0.0851050506781731,259202,353,0.0851050506781731,8627.96367862691,0.0851050506781731,TRUE,0.5257,48395,169,3,16.0924891371819,3.94559856523689,15.4754720234503,3229,19.0052972336669,23.7845791642142,14.2891164562991,7.27808814400993,20.2295467922307,0.170688640376692,57.1983519717481,20.9770453207769,2.10837686449745,7.35177865612648,20.9373235460192,5.22967101179392,8.5195530726257,21.9572623103128,86.7349368897356,76.0707635009311,34.8541278708876,17.5046554934823,16990,52928,108600,3,4,3555,160,0,4.95509445648808,23.9292364990689,1,7.671401042
"199","Rockwall",2493.37823610299,0.0563768125626194,880162.517344357,353,0.0563768125626194,44227.0167958418,0.0563768125626194,TRUE,0.0079,48397,170,6,4.94974570113829,2.62211283604695,7.27748276135373,11754,12.0957036274762,27.1592487779779,7.95194211492013,5.63998546863647,6.21764857216362,2.65500385901724,70.8278878312323,17.6362233084641,1.81848094324102,8.04832496790008,4.17882572662542,1.57423104868007,2.23419714216517,20.7248596222563,88.4872547088642,81.7873577137321,25.4298861709857,3.3301041414386,97175,100920,266200,1,2,15942,571,3,4.85792070784414,18.2126422862679,1,295.16371
"200","Runnels",67.1274787535411,0.012868520275639,23696,353,0.012868520275639,5216.41007013198,0.012868520275639,FALSE,0.2213,48399,171,3,14.9897330595483,1.39279169211973,20.8156329651657,2121,20.6383185754598,23.3141967500243,16.9597615499255,4.7741273100616,3.00671402160163,0.107035126982582,61.4673542862703,34.1636664396225,1.5859938208033,4.17222328062488,6.57268051057344,1.87371663244353,4.82546201232033,28.0528052805281,86.428216592151,71.1498973305955,42.1714579055441,11.3193018480493,10277,44940,81400,6,6,2677,157,2,7.4021687883074,28.8501026694045,0,3.775173036
"201","Rusk",155.882285024381,0.00642944523012195,55026.4466136066,353,0.00642944523012195,24245.0599460857,0.00642944523012195,TRUE,0.5573,48401,172,4,13.4084382593329,3.83557172169371,19.3605298157045,8830,16.4263789414938,22.6006883080644,15.2865461231995,6.51093439363817,16.7705329736769,0.519021486373361,63.7466282206306,16.8207608594549,3.12247113391888,5.58600046051117,19.4105457057334,3.49569251159708,4.32405566600398,23.2389580973952,81.6263152518133,77.8495692511597,36.4535012149326,12.4309697371328,53755,55234,124900,3,4,8424,447,1,5.06228765571914,22.1504307488403,1,22.46114001
"202","San Jacinto",945.779036827195,0.0703353162522859,333860,353,0.0703353162522859,13446.7162049116,0.0703353162522859,TRUE,0.415,48407,175,1,14.2586876431345,3.12402234636872,15.491404801283,6227,22.097232079489,22.1362668559262,21.4899611283478,3.60450064721697,8.93186657203691,0.0319375443577005,74.6735273243435,13.1050390347764,2.21141253507951,1.64287251596241,26.3433531817204,5.23747884098377,2.88758339141691,26.4493335474546,80.528511821975,80.63327690929,44.2397689933287,15.433635367918,28180,41614,114100,8,6,4770,297,0,4.76955195118034,19.36672309071,0,19.11373753
"203","San Patricio",3194.48292093338,0.104195807109278,1127652.47108948,353,0.104195807109278,30658.4593906268,0.104195807109278,TRUE,0.7589,48409,176,2,16.6477421608874,3.01336001412513,20.1194475550579,9790,14.6101957975167,27.0146848137536,15.7777106614316,9.14927067866189,1.45505014326648,0.9939111747851,38.3909383954155,57.7901146131805,3.72831718855598,15.1668674271948,9.65421951392333,6.1883133898157,6.95257227705476,22.6864147088866,83.1984294774992,68.324744519172,33.1863044807407,15.6214516551664,67008,56556,122100,2,3,13795,671,0,6.85393258426966,31.675255480828,1,37.30976497
"204","San Saba",309.110758495729,0.110886996225176,109116.097748992,353,0.110886996225176,2787.61954979845,0.110886996225176,TRUE,0.5059,48411,177,1,11.7675312199808,1.01626016260163,25.2198716425006,1382,23.0679352361876,20.7644800534135,17.123544874202,2.20941402497598,2.01969621098314,0.150225338007011,64.2129861458855,30.0951427140711,6.14328463298715,5.45283610153557,13.6007521153243,3.65033621517771,6.09990393852065,29.3053545586107,81.3556139692077,68.4438040345821,48.7031700288184,9.36599423631124,5991,45083,109400,7,6,1463,53,0,3.83502170767004,31.5561959654179,0,2.037445215
"205","Schleicher",293.696883852691,0.204050704229995,103675,353,0.204050704229995,1439.33286072687,0.204050704229995,TRUE,0.4743,48413,178,1,17.2093023255814,7.15854194115064,20.4268292682927,560,18.7730472678512,26.4498826684546,11.1744966442953,1.30232558139535,0.536372779081462,0,46.1280590010057,52.9668119342943,5.06146059291395,5.63660477453581,17.7055702917772,4.46511627906977,2.97674418604651,29.6428571428571,78.3892617449664,78.8837209302326,35.5348837209302,6.88372093023256,2983,53229,77800,8,6,581,30,1,5.35714285714286,21.1162790697674,0,0.878762562
"206","Scurry",122.254957507082,0.0153693022073878,43156,353,0.0153693022073878,7954.48979123565,0.0153693022073878,TRUE,0.5138,48415,179,1,11.6647029119677,2.18575102102556,21.3445830715376,2578,15.0795507721104,25.1462330369677,14.1372674791533,6.51405487291702,4.63266261113711,0.298315395414132,52.7608797379504,40.3837154890033,1.9244029336175,9.10350561175003,9.02036857419981,5.82393536441676,4.62885036189194,30.411171450737,81.0776138550353,75.1893620602592,31.7791617572799,6.98535600067329,17096,54326,85500,7,5,2946,200,1,7.75795190069821,24.8106379397408,0,7.290123843
"207","Shackelford",19.7138810399614,0.0111797883081537,6959.00000710636,353,0.0111797883081537,1763.35011867654,0.0111797883081537,FALSE,0.4111,48417,249,0,13.5155656795748,3.21223709369025,13.5774899508709,632,19.1747572815534,23.4223300970874,20.1529051987768,7.28929384965831,0.212378640776699,0.242718446601942,85.4368932038835,11.5291262135922,1.90815006468305,4.82874789444133,15.272318921954,5.61883067577828,3.64464692482916,22.7848101265823,87.1559633027523,79.5747911921033,35.3834472285497,7.36522399392559,3296,46935,91400,8,6,700,49,0,7.75316455696202,20.4252088078967,0,1.391898208
"208","Shelby",213.59455768621,0.0171664885924977,75398.878863232,353,0.0171664885924977,12442.5304881254,0.0171664885924977,TRUE,0.9051,48419,180,3,22.0596147638007,4.12445358704037,23.5663689559593,4405,17.3774113377254,26.2456112667166,17.18563825562,11.1266544711073,18.9474929977514,0.44972188252002,61.5842834036846,18.3202493194998,5.47956843088947,6.98128559804719,33.4174125305126,5.43419778327774,6.84386097062305,26.3564131668558,78.2786559694972,73.6468309480254,39.8256752394275,17.443236844937,25349,42522,78100,7,6,5236,310,0,7.03745743473326,26.3531690519746,0,12.30195873
"209","Sherman",0.201133144475921,0.000147420093699378,71,353,0.000147420093699378,1364.35366054017,0.000147420093699378,TRUE,0.2411,48421,181,1,10.5004906771344,0.567260940032415,20.9537572254335,408,13.3376920562275,22.5563909774436,16.4356435643564,3.43473994111874,1.1441647597254,0,53.4488394900294,44.5897352075842,6.96707105719237,3.10734463276836,9.88700564971751,4.2198233562316,2.35525024533857,27.2058823529412,79.3729372937294,72.6202158979392,31.5996074582924,5.49558390578999,3059,51926,99800,9,6,365,39,0,9.55882352941176,27.3797841020608,0,1.279811573
"210","Smith",4512.16940448044,0.0433844988217314,1592795.7997816,353,0.0433844988217314,104004.18414469,0.0433844988217314,TRUE,0.4783,48423,182,17,14.2743119029841,3.27532572922772,14.2248933955612,36844,16.1987962136567,24.6261799348425,13.6827235736243,6.92989005896135,17.219244753769,1.68169567683305,59.7276752151032,19.5032732612586,4.61306153265383,17.2498838726802,11.2256409122077,3.15790828806097,4.09124848734519,23.2928020844642,83.6781925762718,66.4139138494812,33.4419011818018,11.6867066608306,227449,56810,158600,3,4,47202,2115,8,5.74041906416241,33.5860861505188,1,95.30235179
"211","Somervell",333.312620910781,0.0797126042384754,117659.355181506,353,0.0797126042384753,4181.42932469768,0.0797126042384754,TRUE,0.3439,48425,183,2,22.2862632084534,2.23132325942663,10.3569713462462,1624,18.3295711060948,22.5395033860045,14.5821325648415,4.09862311879603,1.18510158013544,0.270880361173815,79.1196388261851,18.5778781038375,0.606276747503566,5.9573361082206,18.3402705515088,7.23663144412424,1.95325008005123,19.4581280788177,86.3976945244957,80.3073967339097,33.3653538264489,10.7909061799552,8860,60632,219000,1,2,1882,100,1,6.1576354679803,19.6926032660903,1,18.34562413
"212","Starr",1460.04532585336,0.0673628365141449,515396.000026236,353,0.0673628365141449,21674.344511113,0.0673628365141449,TRUE,0.9723,48427,184,3,35.0135903138127,8.34567682886388,46.6865185268421,7196,11.2300633602797,33.0128905396548,16.6181446219215,15.0296515937732,0.037454352507881,0.0156059802116171,0.692905521395799,99.1744436468055,27.5578958308073,8.82501515457668,9.42109517074156,12.6266370150729,9.92092908327156,22.1372984991662,65.2419545204186,75.1173708920188,33.901655547319,40.6165060538671,64078,30387,71900,4,5,9423,331,1,4.59977765425236,24.8826291079812,0,20.22651859
"213","Stephens",448.889043818736,0.103253299954115,158457.832468014,353,0.103253299954115,4347.45469653966,0.103253299954115,TRUE,0.6798,48429,185,1,20.1108715737604,3.50006705109293,21.46605183654,1825,19.4895343870141,22.6292182827851,19.8591076819859,9.36248845087773,2.82998718496369,0.33105510465613,71.0914139256728,23.7398547629218,1.8349656647529,5.66760790641388,14.4211375554659,1.13951339698183,4.1268863566369,22.3561643835616,80.7782623280778,82.0757622420696,38.8974437942716,15.3988296889436,9364,46232,74300,7,6,1901,132,1,7.23287671232877,17.9242377579304,0,4.03186703
"214","Sterling",91.6402798805312,0.149440445123365,32349.0187978275,353,0.149440445123365,613.222744384098,0.149440445123365,TRUE,0.1581,48431,186,1,5.02183406113537,1.32304299889746,10.5806451612903,156,12.6726238830219,34.4435418359058,12.2278056951424,21.17903930131,0,0,46.9536961819659,52.0714865962632,0.173310225303293,1.18243243243243,26.5202702702703,2.40174672489083,0.873362445414847,23.7179487179487,77.0519262981575,85.589519650655,24.4541484716157,5.67685589519651,1231,59868,59000,8,6,233,13,0,8.33333333333333,14.410480349345,0,0.514691759
"215","Stonewall",0.495750708215297,0.000638384852086975,175,353,0.000638384852086975,776.570287647984,0.000638384852086974,FALSE,0.083,48433,187,1,12.9310344827586,1.52740341419587,18.7246963562753,300,20.3252032520325,26.9647696476965,19.4814295725298,1.55172413793103,2.03252032520325,0,75.8807588075881,21.2737127371274,0.22189349112426,2.1505376344086,13.7634408602151,1.89655172413793,3.44827586206897,34.3333333333333,85.9845830413455,75.5172413793103,39.3103448275862,12.4137931034483,1476,51250,55600,9,6,349,33,1,11,24.4827586206897,0,0.621934911
"216","Sutton",430.552816330778,0.227739813802847,151985.144164765,353,0.227739813802847,1890.54697613613,0.227739813802847,TRUE,0.5415,48435,250,0,13.4560906515581,4.87046632124352,26.0546875,691,18.0700836820084,26.3859832635983,10.0577731092437,9.20679886685552,0.0784518828451883,0,34.1004184100418,65.6380753138075,4.55065827132227,8.98321816386969,17.0286278381046,7.01133144475921,4.32011331444759,28.2199710564399,82.1953781512605,69.1926345609065,29.0368271954674,6.94050991501416,3824,54306,91800,7,6,772,40,1,5.78871201157742,30.8073654390935,0,1.015488651
"217","Swisher",1.24079694862531,0.000369947596537948,438.001322864733,353,0.000369947596537948,3353.98029406586,0.000369947596537948,FALSE,0.9012,48437,188,1,23.2734530938124,2.93864925244887,26.7358339984038,1365,18.3665231431647,25.2287405812702,17.234262125903,8.98203592814371,5.89343379978471,0.161463939720129,46.1786867599569,44.0258342303552,8.95543774179682,7.25907384230288,5.72590738423029,6.98602794411178,7.82435129740519,27.032967032967,79.8466755123102,70.9780439121757,40.7584830339321,15.249500998004,7432,39771,80600,6,6,1473,95,1,6.95970695970696,29.0219560878243,0,3.223591967
"218","Tarrant",52889.8466720076,0.055773990965604,18670115.8752187,353,0.055773990965604,948288.723047,0.055773990965604,TRUE,0.336,48439,189,75,10.8690127242846,3.19015894384188,13.8880771256275,225738,11.0128453436239,26.522195173117,10.2612577840167,8.50445886492379,16.1409816711143,5.37348092712841,46.7211443235095,28.8073783887948,5.99760341505482,27.7681399516546,1.84460177544386,4.36355986287367,4.29804645804036,23.5250600253391,83.9426398172892,60.5194196415965,22.8507649819556,10.8155006974919,2049770,67700,188500,1,1,272275,10844,44,4.80379909452551,39.4805803584035,1,916.3589254
"219","Taylor",3770.30728874045,0.0564679498604782,1330918.47292538,353,0.0564679498604782,66768.9777662581,0.0564679498604782,TRUE,0.3083,48441,190,11,14.8050854255234,2.07446258541767,10.6743456500395,19482,14.2339446189815,24.75487689048,15.1092954483095,7.56196358386139,7.72704025717834,2.10857017607949,63.4477971798057,24.40564038869,1.98736603023635,21.0926622110833,5.30840991367307,2.30608807251143,5.8113419427288,25.6544502617801,86.0354867229658,58.3560599983958,28.5874709232373,14.3879842784952,136870,53143,124500,3,4,25566,1439,4,7.3863053074633,41.6439400016042,1,57.72114054
"220","Terrell",0.144475920679887,0.000258146601841869,51,353,0.000258146601841869,559.666172822168,0.000258146601841869,FALSE,0.3162,48443,251,0,15.0717703349282,0.386100386100386,13.5278514588859,293,32.7008928571429,15.0669642857143,13.7276785714286,2.63157894736842,1.11607142857143,0,39.3973214285714,56.6964285714286,1.60919540229885,0,6.11464968152866,0.956937799043062,0.717703349282297,37.2013651877133,90.5133928571429,93.0622009569378,48.8038277511962,2.87081339712919,896,43208,76400,9,6,244,11,0,3.7542662116041,6.9377990430622,0,0.146714917
"221","Terry",9.84137822297483,0.00180996491727452,3474.00651271011,353,0.00180996491727452,5437.33092782494,0.00180996491727452,FALSE,0.9368,48445,191,2,17.8034966756956,5.19548951417431,31.6145181476846,1889,15.0782247765006,27.5383141762452,15.8300823580407,7.51046540261019,4.61366538952746,0,39.4875478927203,55.0047892720306,8.63434589607451,6.44430718550546,11.0973852172123,5.98374784535829,8.37232208815563,26.0984647961885,76.8790637191157,69.6380201920709,31.9379463186407,18.9608470819995,12528,44627,76500,6,6,1966,113,1,5.98200105876125,30.3619798079291,0,5.442027254
"222","Throckmorton",89.035336784836,0.099548143897526,31429.4738850471,353,0.099548143897526,894.39474508423,0.099548143897526,FALSE,0.0909,48447,252,0,21.2574850299401,2.74858528698464,13.394495412844,402,27.9944289693593,16.016713091922,22.9748603351955,5.08982035928144,0.974930362116992,0,84.8189415041783,13.2311977715877,0.441501103752759,9.53307392996109,11.8677042801556,0,4.19161676646707,30.3482587064677,84.0782122905028,72.9041916167665,42.6646706586826,10.1796407185629,1436,40000,56300,9,6,377,28,1,6.96517412935323,27.0958083832335,0,0.607573657
"223","Titus",107.18699138842,0.00734922935222745,37837.0079601124,353,0.00734922935222745,14584.7933506026,0.00734922935222745,FALSE,0.8696,48449,192,3,16.3591297163316,3.18018278813945,23.3068729903537,4561,13.9736519607843,28.9001225490196,12.965019433648,8.63857523180024,8.92769607843137,0.989583333333333,45.1746323529412,43.0392156862745,9.22280136781647,12.0889748549323,18.1737588652482,9.14348664279813,4.18617460754613,19.4913396185047,81.9051144425936,66.9787937207381,27.2284953639952,16.405030753695,32640,50196,105100,7,5,5054,288,1,6.31440473580355,33.0212062792619,0,31.03553149
"224","Tom Green",4216.56373937677,0.0727072303117956,1488447,353,0.0727072303117956,57993.7335158358,0.0727072303117956,TRUE,0.3043,48451,193,7,13.0904557417925,2.41122362050187,13.730964131197,17837,15.1178953435153,23.7621412709983,13.6686830096572,7.29325391328439,3.98860881799536,1.20353262251454,53.270727035411,39.889478412693,2.19251580048197,19.679822214906,6.83772994773448,2.74045343307014,5.76949716027151,25.0714806301508,86.3295482684212,63.4898647088701,29.3161564390266,10.3592371981346,117986,53903,141500,3,4,21962,1348,4,7.55732466221898,36.5101352911299,1,29.93075479
"225","Travis",49979.5779036827,0.0790252310451795,17642791,353,0.0790252310451796,632450.89248912,0.0790252310451796,FALSE,0.1542,48453,194,32,10.672134236315,2.77281548667895,10.6675919006441,116483,9.49482599109068,22.0063498273972,8.33128954122541,5.83134509411234,7.85511959928432,6.61979695224587,48.9640977987537,33.8069212303504,6.31765731236619,39.5812678602671,3.27307011916565,4.3498510672981,5.46531148845904,26.0415682975198,86.9110905319246,52.364822667409,17.1805038942673,7.58635873833784,1226805,75887,324800,1,1,137295,4131,22,3.54644025308414,47.635177332591,1,477.3799971
"226","Trinity",1026.97733711048,0.127201071978406,362523,353,0.127201071978406,8073.65316296094,0.127201071978406,TRUE,0.5692,48455,195,3,15.1077943615257,3.31247392574051,16.9200264375413,3833,26.2175102599179,20.437756497948,26.9113784045348,5.07462686567164,9.9452804377565,0.0341997264021888,78.3652530779754,9.98632010943912,1.91490893384206,2.96304516701809,32.0164243702142,3.64842454394693,7.01492537313433,22.4889120793112,80.1396377713259,77.379767827529,49.9004975124378,13.0514096185738,14620,41357,83700,7,5,4224,257,0,6.70493086355335,22.620232172471,0,8.136123073
"227","Tyler",177.385269121813,0.0186597760033927,62617,353,0.0186597760033927,9506.29145224257,0.0186597760033927,TRUE,0.7075,48457,196,2,16.7183098591549,5.80843339849204,17.9809473405663,4643,21.5772841342132,19.3419462775351,22.4672639558925,5.11267605633803,10.6376057254392,0.325309043591412,79.0222139604052,7.69588251696254,1.33645498000195,2.34633787265366,25.138019874862,4.77464788732394,6.73239436619718,24.2300236915787,83.1469013412501,83.9577464788732,50.830985915493,17.1267605633803,21518,44497,88100,6,6,5027,278,1,5.98750807667456,16.0422535211268,0,8.987708307
"228","Upshur",150.060029616412,0.0079441383767149,52971.1904545935,353,0.0079441383767149,18889.4027898927,0.0079441383767149,TRUE,0.2964,48459,197,4,16.2461015026935,2.99294146657214,14.1520593612216,7350,17.9189624067483,23.9260812326296,17.8336709986658,4.80578395236745,8.1354527280706,0.312058120825004,80.3817836071968,8.59135013896338,1.08931898157731,5.28290823805336,20.2052184110232,3.70002835270768,4.42302239863907,22.6258503401361,83.2781538765627,78.7850864757584,39.3464700878934,13.694357811171,41018,52162,141200,3,4,8087,461,0,6.27210884353741,21.2149135242416,1,27.16584217
"229","Upton",197.681324348963,0.110843094198271,69781.5074951841,353,0.110843094198271,1783.43383301227,0.110843094198271,TRUE,0.5494,48461,198,1,14.7147147147147,2.74454609429979,24.4444444444444,611,16.6985515168079,26.1820169445204,8.91171571349251,5.03003003003003,5.8485925116152,0.710576660289697,39.1363760590325,53.7305274665209,10.3529411764706,3.55871886120996,13.3451957295374,2.4024024024024,9.08408408408408,28.6415711947627,88.7562465297057,73.0480480480481,31.006006006006,7.73273273273273,3659,52171,66900,8,6,584,47,2,7.69230769230769,26.9519519519519,0,1.138098892
"230","Uvalde",1537.03599475178,0.129846387373246,542573.706147378,353,0.129846387373245,11837.3412294756,0.129846387373246,TRUE,0.9289,48463,199,2,17.350978396109,3.02869030915864,24.1875746714456,4494,16.6939078751857,27.1062407132244,17.161753590325,11.1186517362289,0.326894502228826,0.939821693907875,26.1589895988113,71.7161961367013,8.0139512508018,9.39964157706093,17.6433691756272,2.64675941635562,7.28424386381631,25.9679572763685,82.6908541194256,73.3174980205859,39.497794367153,19.9298721864043,26920,41679,89000,6,5,5423,246,1,5.4739652870494,26.6825019794141,0,6.697424148
"231","Val Verde",2404.89801699717,0.11383201186983,848929,353,0.11383201186983,21126.7285668923,0.11383201186983,FALSE,0.9407,48465,200,3,20.2547689967679,2.70845847212363,31.7741170090163,6928,14.1477261124385,28.4751577528641,15.388624666102,9.1894289878953,1.29673875308869,0.70044313749515,15.2525066879046,81.9518470869325,12.1149943127328,16.7154352596928,12.0650015675619,8.23246086570759,6.44527536599278,22.2286374133949,81.9640801789476,63.5084606122061,32.1946891437987,20.1597059382724,48969,46147,103400,5,5,8413,365,2,5.26847575057737,36.4915393877939,0,6.012255331
"232","Van Zandt",620.937477592504,0.0230086292960128,219190.929590154,353,0.0230086292960128,26987.1564100565,0.0230086292960128,FALSE,0.2253,48467,201,6,12.8795395911887,2.63594428159157,15.4015516879849,11048,20.0497250603415,23.1802261219897,17.5457915794883,5.07541178805319,2.800210514854,0.49180625374299,83.7105057800846,10.9068471771047,1.26794166313926,5.21753981469621,22.6762307331028,3.17523318118674,3.43322087715817,20.229905865315,81.9182909371215,78.0015876165906,40.9208176225442,13.4550506052788,55103,54654,132300,6,6,12635,704,0,6.37219406227371,21.9984123834094,0,25.25056655
"233","Victoria",1257.45042492918,0.0291166260865394,443880,353,0.0291166260865394,43186.6803932513,0.0291166260865394,TRUE,0.6166,48469,202,4,14.1807471709812,3.56832149973339,16.2069308902609,14567,15.8149583645464,25.4958798814448,15.3723725371824,6.84855061230817,5.6053154414878,1.13561106949375,44.6720733044545,46.8738125481766,3.15938237286552,19.8551777975181,11.4727179735659,4.41791970237173,6.6718338242133,23.3335621610489,83.1820426979858,66.1819872887924,32.3918772283367,12.6461013796311,92109,56834,142800,3,4,17635,557,7,3.82371112789181,33.8180127112076,1,40.31654966
"234","Walker",1351.77620396601,0.0459685028111688,477177,353,0.0459685028111688,29406.5745303667,0.0459685028111688,TRUE,0.502,48471,203,3,23.3164868187406,1.44436633220426,13.9687104320021,9187,12.7030876232353,14.9348045519282,8.28296703296703,6.94349587943359,23.0306549964741,1.26104450989339,56.3999391601333,17.9380816083848,2.65825343652536,28.1646537226724,21.441675584773,2.74552656740882,4.65328051723353,22.8910416893436,86.7050137362637,51.404635068069,25.934526248691,6.63388425989164,72321,43742,152300,4,5,10651,463,1,5.03973005333624,48.595364931931,0,35.60637765
